id,recommended_course_id,course_language,,,,,,,,,,,,,,,,,,,,,,,
7399,33770,,,,,,,,,,,,,,,,,,,,,,,,
7400,10866233,eng,,,,,,,,,,,,,,,,,,,,,,,
7401,19534,eng,,,,,,,,,,,,,,,,,,,,,,,
7402,9484114,,,,,,,,,,,,,,,,,,,,,,,,
7403,13167796,en-US,,,,,,,,,,,,,,,,,,,,,,,
7404,11389341,eng,,,,,,,,,,,,,,,,,,,,,,,
7405,6672183,eng,,,,,,,,,,,,,,,,,,,,,,,
7406,1157452,eng,,,,,,,,,,,,,,,,,,,,,,,
7407,11031,en-CA,,,,,,,,,,,,,,,,,,,,,,,
7408,576570,,,,,,,,,,,,,,,,,,,,,,,,
7409,4662,eng,,,,,,,,,,,,,,,,,,,,,,,
7410,397466,eng,,,,,,,,,,,,,,,,,,,,,,,
7411,77787,eng,,,,,,,,,,,,,,,,,,,,,,,
7412,25507925,,,,,,,,,,,,,,,,,,,,,,,,
7413,22471294,eng,,,,,,,,,,,,,,,,,,,,,,,
7414,351648,en-US,,,,,,,,,,,,,,,,,,,,,,,
7415,17798233,eng,,,,,,,,,,,,,,,,,,,,,,,
7416,76527,eng,,,,,,,,,,,,,,,,,,,,,,,
7417,765148,en-US,,,,,,,,,,,,,,,,,,,,,,,
7418,98048,eng,,,,,,,,,,,,,,,,,,,,,,,
7419,270435,en-US,,,,,,,,,,,,,,,,,,,,,,,
7420,284698,en-US,,,,,,,,,,,,,,,,,,,,,,,
7421,11595276,en-US,,,,,,,,,,,,,,,,,,,,,,,
7422,1967070,eng,,,,,,,,,,,,,,,,,,,,,,,
7423,2173611,en-US,,,,,,,,,,,,,,,,,,,,,,,
7424,23602561,eng,,,,,,,,,,,,,,,,,,,,,,,
7425,25937671,eng,,,,,,,,,,,,,,,,,,,,,,,
7426,13062,en-US,,,,,,,,,,,,,,,,,,,,,,,
7427,3750,eng,,,,,,,,,,,,,,,,,,,,,,,
7428,364550,eng,,,,,,,,,,,,,,,,,,,,,,,
7429,16900,eng,,,,,,,,,,,,,,,,,,,,,,,
7430,17533,en-US,,,,,,,,,,,,,,,,,,,,,,,
7431,18718848,eng,,,,,,,,,,,,,,,,,,,,,,,
7432,25228579,eng,,,,,,,,,,,,,,,,,,,,,,,
7433,82436,eng,,,,,,,,,,,,,,,,,,,,,,,
7434,17257993,eng,,,,,,,,,,,,,,,,,,,,,,,
7435,15813668,eng,,,,,,,,,,,,,,,,,,,,,,,
7436,416580,en-US,,,,,,,,,,,,,,,,,,,,,,,
7437,12813860,eng,,,,,,,,,,,,,,,,,,,,,,,
7438,17571466,eng,,,,,,,,,,,,,,,,,,,,,,,
7439,820480,eng,,,,,,,,,,,,,,,,,,,,,,,
7440,11339,eng,,,,,,,,,,,,,,,,,,,,,,,
7441,18316089,,,,,,,,,,,,,,,,,,,,,,,,
7442,110393,eng,,,,,,,,,,,,,,,,,,,,,,,
7443,31538614,eng,,,,,,,,,,,,,,,,,,,,,,,
7444,9454,eng,,,,,,,,,,,,,,,,,,,,,,,
7445,17257990,eng,,,,,,,,,,,,,,,,,,,,,,,
7446,479561,eng,,,,,,,,,,,,,,,,,,,,,,,
7447,9995135,eng,,,,,,,,,,,,,,,,,,,,,,,
7448,30226723,eng,,,,,,,,,,,,,,,,,,,,,,,
7449,6345193,eng,,,,,,,,,,,,,,,,,,,,,,,
7450,5557442,ara,,,,,,,,,,,,,,,,,,,,,,,
7451,9266810,en-US,,,,,,,,,,,,,,,,,,,,,,,
7452,13042154,eng,,,,,,,,,,,,,,,,,,,,,,,
7453,4507,,,,,,,,,,,,,,,,,,,,,,,,
7454,96082,,,,,,,,,,,,,,,,,,,,,,,,
7455,25817493,eng,,,,,,,,,,,,,,,,,,,,,,,
7456,40710,eng,,,,,,,,,,,,,,,,,,,,,,,
7457,9864913,eng,,,,,,,,,,,,,,,,,,,,,,,
7458,51114,en-US,,,,,,,,,,,,,,,,,,,,,,,
7459,54492,eng,,,,,,,,,,,,,,,,,,,,,,,
7460,30123399,eng,,,,,,,,,,,,,,,,,,,,,,,
7461,18089551,en-US,,,,,,,,,,,,,,,,,,,,,,,
7462,456,eng,,,,,,,,,,,,,,,,,,,,,,,
7463,15157,eng,,,,,,,,,,,,,,,,,,,,,,,
7464,171471,en-US,,,,,,,,,,,,,,,,,,,,,,,
7465,308540,eng,,,,,,,,,,,,,,,,,,,,,,,
7466,136641,eng,,,,,,,,,,,,,,,,,,,,,,,
7467,28016509,eng,,,,,,,,,,,,,,,,,,,,,,,
7468,15673,eng,,,,,,,,,,,,,,,,,,,,,,,
7469,11279,en-US,,,,,,,,,,,,,,,,,,,,,,,
7470,4961959,eng,,,,,,,,,,,,,,,,,,,,,,,
7471,13064,en-US,,,,,,,,,,,,,,,,,,,,,,,
7472,16076787,ara,,,,,,,,,,,,,,,,,,,,,,,
7473,366346,eng,,,,,,,,,,,,,,,,,,,,,,,
7474,16071767,eng,,,,,,,,,,,,,,,,,,,,,,,
7475,6681333,,,,,,,,,,,,,,,,,,,,,,,,
7476,175324,eng,,,,,,,,,,,,,,,,,,,,,,,
7477,390305,eng,,,,,,,,,,,,,,,,,,,,,,,
7478,15737147,eng,,,,,,,,,,,,,,,,,,,,,,,
7479,7981,,,,,,,,,,,,,,,,,,,,,,,,
7480,11107244,eng,,,,,,,,,,,,,,,,,,,,,,,
7481,821003,en-US,,,,,,,,,,,,,,,,,,,,,,,
7482,22367526,eng,,,,,,,,,,,,,,,,,,,,,,,
7483,370057,,,,,,,,,,,,,,,,,,,,,,,,
7484,1244286,ind,,,,,,,,,,,,,,,,,,,,,,,
7485,364826,per,,,,,,,,,,,,,,,,,,,,,,,
7486,7907782,eng,,,,,,,,,,,,,,,,,,,,,,,
7487,28374062,eng,,,,,,,,,,,,,,,,,,,,,,,
7488,11808919,eng,,,,,,,,,,,,,,,,,,,,,,,
7489,95619,eng,,,,,,,,,,,,,,,,,,,,,,,
7490,31357,en-US,,,,,,,,,,,,,,,,,,,,,,,
7491,97875,eng,,,,,,,,,,,,,,,,,,,,,,,
7492,268275,en-US,,,,,,,,,,,,,,,,,,,,,,,
7493,2108198,eng,,,,,,,,,,,,,,,,,,,,,,,
7494,17726978,eng,,,,,,,,,,,,,,,,,,,,,,,
7495,669780,eng,,,,,,,,,,,,,,,,,,,,,,,
7496,24100,en-US,,,,,,,,,,,,,,,,,,,,,,,
7497,396266,,,,,,,,,,,,,,,,,,,,,,,,
7498,29923,eng,,,,,,,,,,,,,,,,,,,,,,,
7499,120461,,,,,,,,,,,,,,,,,,,,,,,,
7500,46676,,,,,,,,,,,,,,,,,,,,,,,,
7501,77432,en-US,,,,,,,,,,,,,,,,,,,,,,,
7502,2208744,en-US,,,,,,,,,,,,,,,,,,,,,,,
7503,730501,eng,,,,,,,,,,,,,,,,,,,,,,,
7504,766917,eng,,,,,,,,,,,,,,,,,,,,,,,
7505,153782,eng,,,,,,,,,,,,,,,,,,,,,,,
7506,18878,eng,,,,,,,,,,,,,,,,,,,,,,,
7507,359194,eng,,,,,,,,,,,,,,,,,,,,,,,
7508,6606456,eng,,,,,,,,,,,,,,,,,,,,,,,
7509,361081,eng,,,,,,,,,,,,,,,,,,,,,,,
7510,17835766,eng,,,,,,,,,,,,,,,,,,,,,,,
7511,23197269,eng,,,,,,,,,,,,,,,,,,,,,,,
7512,238137,eng,,,,,,,,,,,,,,,,,,,,,,,
7513,116343,eng,,,,,,,,,,,,,,,,,,,,,,,
7514,303454,en-US,,,,,,,,,,,,,,,,,,,,,,,
7515,43081,eng,,,,,,,,,,,,,,,,,,,,,,,
7516,1025039,eng,,,,,,,,,,,,,,,,,,,,,,,
7517,5553,eng,,,,,,,,,,,,,,,,,,,,,,,
7518,688663,,,,,,,,,,,,,,,,,,,,,,,,
7519,96980,,,,,,,,,,,,,,,,,,,,,,,,
7520,332348,,,,,,,,,,,,,,,,,,,,,,,,
7521,194479,en-US,,,,,,,,,,,,,,,,,,,,,,,
7522,24807,en-US,,,,,,,,,,,,,,,,,,,,,,,
7523,31538647,eng,,,,,,,,,,,,,,,,,,,,,,,
7524,19314,eng,,,,,,,,,,,,,,,,,,,,,,,
7525,7189177,eng,,,,,,,,,,,,,,,,,,,,,,,
7526,235127,eng,,,,,,,,,,,,,,,,,,,,,,,
7527,23602504,eng,,,,,,,,,,,,,,,,,,,,,,,
7528,13282015,eng,,,,,,,,,,,,,,,,,,,,,,,
7529,12031532,eng,,,,,,,,,,,,,,,,,,,,,,,
7530,19155234,eng,,,,,,,,,,,,,,,,,,,,,,,
7531,696177,eng,,,,,,,,,,,,,,,,,,,,,,,
7532,18775203,eng,,,,,,,,,,,,,,,,,,,,,,,
7533,94813,en-US,,,,,,,,,,,,,,,,,,,,,,,
7534,8492,en-US,,,,,,,,,,,,,,,,,,,,,,,
7535,18602341,eng,,,,,,,,,,,,,,,,,,,,,,,
7536,313263,eng,,,,,,,,,,,,,,,,,,,,,,,
7537,20613761,eng,,,,,,,,,,,,,,,,,,,,,,,
7538,16387,eng,,,,,,,,,,,,,,,,,,,,,,,
7539,1809175,eng,,,,,,,,,,,,,,,,,,,,,,,
7540,29393,,,,,,,,,,,,,,,,,,,,,,,,
7541,56353,en-US,,,,,,,,,,,,,,,,,,,,,,,
7542,22009741,eng,,,,,,,,,,,,,,,,,,,,,,,
7543,80834,eng,,,,,,,,,,,,,,,,,,,,,,,
7544,5055,eng,,,,,,,,,,,,,,,,,,,,,,,
7545,18775284,eng,,,,,,,,,,,,,,,,,,,,,,,
7546,22192,eng,,,,,,,,,,,,,,,,,,,,,,,
7547,407999,,,,,,,,,,,,,,,,,,,,,,,,
7548,255458,,,,,,,,,,,,,,,,,,,,,,,,
7549,380976,,,,,,,,,,,,,,,,,,,,,,,,
7550,25855506,eng,,,,,,,,,,,,,,,,,,,,,,,
7551,301538,eng,,,,,,,,,,,,,,,,,,,,,,,
7552,7841677,eng,,,,,,,,,,,,,,,,,,,,,,,
7553,9917998,eng,,,,,,,,,,,,,,,,,,,,,,,
7554,13574417,eng,,,,,,,,,,,,,,,,,,,,,,,
7555,18806240,eng,,,,,,,,,,,,,,,,,,,,,,,
7556,52471,eng,,,,,,,,,,,,,,,,,,,,,,,
7557,13069213,eng,,,,,,,,,,,,,,,,,,,,,,,
7558,90475,en-US,,,,,,,,,,,,,,,,,,,,,,,
7559,5587960,eng,,,,,,,,,,,,,,,,,,,,,,,
7560,27883214,eng,,,,,,,,,,,,,,,,,,,,,,,
7561,2179832,eng,,,,,,,,,,,,,,,,,,,,,,,
7562,2267195,eng,,,,,,,,,,,,,,,,,,,,,,,
7563,85391,eng,,,,,,,,,,,,,,,,,,,,,,,
7564,12752313,eng,,,,,,,,,,,,,,,,,,,,,,,
7565,7531478,en-US,,,,,,,,,,,,,,,,,,,,,,,
7566,5941079,en-US,,,,,,,,,,,,,,,,,,,,,,,
7567,6688121,ind,,,,,,,,,,,,,,,,,,,,,,,
7568,129510,,,,,,,,,,,,,,,,,,,,,,,,
7569,541920,eng,,,,,,,,,,,,,,,,,,,,,,,
7570,170618,,,,,,,,,,,,,,,,,,,,,,,,
7571,30343,eng,,,,,,,,,,,,,,,,,,,,,,,
7572,199530,eng,,,,,,,,,,,,,,,,,,,,,,,
7573,8706185,eng,,,,,,,,,,,,,,,,,,,,,,,
7574,238127,eng,,,,,,,,,,,,,,,,,,,,,,,
7575,56616,eng,,,,,,,,,,,,,,,,,,,,,,,
7576,490403,eng,,,,,,,,,,,,,,,,,,,,,,,
7577,1908456,,,,,,,,,,,,,,,,,,,,,,,,
7578,239107,eng,,,,,,,,,,,,,,,,,,,,,,,
7579,29744,,,,,,,,,,,,,,,,,,,,,,,,
7580,9366879,eng,,,,,,,,,,,,,,,,,,,,,,,
7581,9512985,,,,,,,,,,,,,,,,,,,,,,,,
7582,16248139,eng,,,,,,,,,,,,,,,,,,,,,,,
7583,7200351,en-US,,,,,,,,,,,,,,,,,,,,,,,
7584,26892110,eng,,,,,,,,,,,,,,,,,,,,,,,
7585,551536,eng,,,,,,,,,,,,,,,,,,,,,,,
7586,12659,,,,,,,,,,,,,,,,,,,,,,,,
7587,95707,,,,,,,,,,,,,,,,,,,,,,,,
7588,6871737,en-US,,,,,,,,,,,,,,,,,,,,,,,
7589,68483,eng,,,,,,,,,,,,,,,,,,,,,,,
7590,8765461,,,,,,,,,,,,,,,,,,,,,,,,
7591,23341578,eng,,,,,,,,,,,,,,,,,,,,,,,
7592,11623,eng,,,,,,,,,,,,,,,,,,,,,,,
7593,5986375,eng,,,,,,,,,,,,,,,,,,,,,,,
7594,5552,,,,,,,,,,,,,,,,,,,,,,,,
7595,8835897,,,,,,,,,,,,,,,,,,,,,,,,
7596,11919,eng,,,,,,,,,,,,,,,,,,,,,,,
7597,269386,eng,,,,,,,,,,,,,,,,,,,,,,,
7598,2964700,en-US,,,,,,,,,,,,,,,,,,,,,,,
7599,179264,,,,,,,,,,,,,,,,,,,,,,,,
7600,6098691,eng,,,,,,,,,,,,,,,,,,,,,,,
7601,2983654,en-US,,,,,,,,,,,,,,,,,,,,,,,
7602,7011225,por,,,,,,,,,,,,,,,,,,,,,,,
7603,22321,en-US,,,,,,,,,,,,,,,,,,,,,,,
7604,7562764,eng,,,,,,,,,,,,,,,,,,,,,,,
7605,9925913,eng,,,,,,,,,,,,,,,,,,,,,,,
7606,12075,en-US,,,,,,,,,,,,,,,,,,,,,,,
7607,215492,eng,,,,,,,,,,,,,,,,,,,,,,,
7608,107021,eng,,,,,,,,,,,,,,,,,,,,,,,
7609,5600151,en-US,,,,,,,,,,,,,,,,,,,,,,,
7610,13167062,en-US,,,,,,,,,,,,,,,,,,,,,,,
7611,28351,en-US,,,,,,,,,,,,,,,,,,,,,,,
7612,17334495,eng,,,,,,,,,,,,,,,,,,,,,,,
7613,15801381,eng,,,,,,,,,,,,,,,,,,,,,,,
7614,77736,,,,,,,,,,,,,,,,,,,,,,,,
7615,73965,,,,,,,,,,,,,,,,,,,,,,,,
7616,1219103,,,,,,,,,,,,,,,,,,,,,,,,
7617,10324808,en-US,,,,,,,,,,,,,,,,,,,,,,,
7618,7823038,en-US,,,,,,,,,,,,,,,,,,,,,,,
7619,16300,eng,,,,,,,,,,,,,,,,,,,,,,,
7620,212525,en-US,,,,,,,,,,,,,,,,,,,,,,,
7621,13419891,eng,,,,,,,,,,,,,,,,,,,,,,,
7622,132626,en-US,,,,,,,,,,,,,,,,,,,,,,,
7623,121410,en-US,,,,,,,,,,,,,,,,,,,,,,,
7624,129620,eng,,,,,,,,,,,,,,,,,,,,,,,
7625,13148921,eng,,,,,,,,,,,,,,,,,,,,,,,
7626,95658,,,,,,,,,,,,,,,,,,,,,,,,
7627,11734251,eng,,,,,,,,,,,,,,,,,,,,,,,
7628,9151181,en-CA,,,,,,,,,,,,,,,,,,,,,,,
7629,978098,eng,,,,,,,,,,,,,,,,,,,,,,,
7630,9013,eng,,,,,,,,,,,,,,,,,,,,,,,
7631,682153,eng,,,,,,,,,,,,,,,,,,,,,,,
7632,20983362,eng,,,,,,,,,,,,,,,,,,,,,,,
7633,102857,en-US,,,,,,,,,,,,,,,,,,,,,,,
7634,18666006,eng,,,,,,,,,,,,,,,,,,,,,,,
7635,834378,eng,,,,,,,,,,,,,,,,,,,,,,,
7636,7011879,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7637,184850,,,,,,,,,,,,,,,,,,,,,,,,
7638,12009,eng,,,,,,,,,,,,,,,,,,,,,,,
7639,192510,per,,,,,,,,,,,,,,,,,,,,,,,
7640,22642472,eng,,,,,,,,,,,,,,,,,,,,,,,
7641,262545,,,,,,,,,,,,,,,,,,,,,,,,
7642,16000044,eng,,,,,,,,,,,,,,,,,,,,,,,
7643,18170134,eng,,,,,,,,,,,,,,,,,,,,,,,
7644,12661,en-US,,,,,,,,,,,,,,,,,,,,,,,
7645,2430,eng,,,,,,,,,,,,,,,,,,,,,,,
7646,197436,,,,,,,,,,,,,,,,,,,,,,,,
7647,37100,eng,,,,,,,,,,,,,,,,,,,,,,,
7648,265650,,,,,,,,,,,,,,,,,,,,,,,,
7649,298663,,,,,,,,,,,,,,,,,,,,,,,,
7650,588747,eng,,,,,,,,,,,,,,,,,,,,,,,
7651,2528,en-US,,,,,,,,,,,,,,,,,,,,,,,
7652,60057,eng,,,,,,,,,,,,,,,,,,,,,,,
7653,7514925,eng,,,,,,,,,,,,,,,,,,,,,,,
7654,11430,eng,,,,,,,,,,,,,,,,,,,,,,,
7655,114982,en-US,,,,,,,,,,,,,,,,,,,,,,,
7656,319300,en-US,,,,,,,,,,,,,,,,,,,,,,,
7657,11983940,eng,,,,,,,,,,,,,,,,,,,,,,,
7658,12551077,en-US,,,,,,,,,,,,,,,,,,,,,,,
7659,26114516,,,,,,,,,,,,,,,,,,,,,,,,
7660,21330,eng,,,,,,,,,,,,,,,,,,,,,,,
7661,82888,por,,,,,,,,,,,,,,,,,,,,,,,
7662,57913,eng,,,,,,,,,,,,,,,,,,,,,,,
7663,6420846,en-US,,,,,,,,,,,,,,,,,,,,,,,
7664,16696,en-US,,,,,,,,,,,,,,,,,,,,,,,
7665,7010683,en-US,,,,,,,,,,,,,,,,,,,,,,,
7666,7870457,eng,,,,,,,,,,,,,,,,,,,,,,,
7667,452244,eng,,,,,,,,,,,,,,,,,,,,,,,
7668,86658,,,,,,,,,,,,,,,,,,,,,,,,
7669,514210,eng,,,,,,,,,,,,,,,,,,,,,,,
7670,13642710,eng,,,,,,,,,,,,,,,,,,,,,,,
7671,896622,,,,,,,,,,,,,,,,,,,,,,,,
7672,18080923,eng,,,,,,,,,,,,,,,,,,,,,,,
7673,21412360,eng,,,,,,,,,,,,,,,,,,,,,,,
7674,11532160,eng,,,,,,,,,,,,,,,,,,,,,,,
7675,7840156,en-US,,,,,,,,,,,,,,,,,,,,,,,
7676,18079661,eng,,,,,,,,,,,,,,,,,,,,,,,
7677,184644,en-US,,,,,,,,,,,,,,,,,,,,,,,
7678,7290826,en-US,,,,,,,,,,,,,,,,,,,,,,,
7679,10813480,eng,,,,,,,,,,,,,,,,,,,,,,,
7680,439363,eng,,,,,,,,,,,,,,,,,,,,,,,
7681,148584,eng,,,,,,,,,,,,,,,,,,,,,,,
7682,17948485,eng,,,,,,,,,,,,,,,,,,,,,,,
7683,98,eng,,,,,,,,,,,,,,,,,,,,,,,
7684,59836,en-US,,,,,,,,,,,,,,,,,,,,,,,
7685,11699349,eng,,,,,,,,,,,,,,,,,,,,,,,
7686,169487,en-US,,,,,,,,,,,,,,,,,,,,,,,
7687,31351167,eng,,,,,,,,,,,,,,,,,,,,,,,
7688,7942008,en-US,,,,,,,,,,,,,,,,,,,,,,,
7689,1298171,,,,,,,,,,,,,,,,,,,,,,,,
7690,14480,,,,,,,,,,,,,,,,,,,,,,,,
7691,11324166,eng,,,,,,,,,,,,,,,,,,,,,,,
7692,112874,,,,,,,,,,,,,,,,,,,,,,,,
7693,23158207,en-CA,,,,,,,,,,,,,,,,,,,,,,,
7694,20559676,eng,,,,,,,,,,,,,,,,,,,,,,,
7695,10893138,eng,,,,,,,,,,,,,,,,,,,,,,,
7696,821000,eng,,,,,,,,,,,,,,,,,,,,,,,
7697,3665811,eng,,,,,,,,,,,,,,,,,,,,,,,
7698,16045078,en-US,,,,,,,,,,,,,,,,,,,,,,,
7699,14759321,eng,,,,,,,,,,,,,,,,,,,,,,,
7700,7384801,eng,,,,,,,,,,,,,,,,,,,,,,,
7701,1249630,por,,,,,,,,,,,,,,,,,,,,,,,
7702,23252517,eng,,,,,,,,,,,,,,,,,,,,,,,
7703,29975458,eng,,,,,,,,,,,,,,,,,,,,,,,
7704,114188,en-US,,,,,,,,,,,,,,,,,,,,,,,
7705,17191012,en-US,,,,,,,,,,,,,,,,,,,,,,,
7706,99297,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7707,297186,fre,,,,,,,,,,,,,,,,,,,,,,,
7708,10960383,eng,,,,,,,,,,,,,,,,,,,,,,,
7709,15733346,eng,,,,,,,,,,,,,,,,,,,,,,,
7710,89884,eng,,,,,,,,,,,,,,,,,,,,,,,
7711,5199185,eng,,,,,,,,,,,,,,,,,,,,,,,
7712,2122216,ind,,,,,,,,,,,,,,,,,,,,,,,
7713,6255949,eng,,,,,,,,,,,,,,,,,,,,,,,
7714,24408,en-US,,,,,,,,,,,,,,,,,,,,,,,
7715,23426,eng,,,,,,,,,,,,,,,,,,,,,,,
7716,27397,en-US,,,,,,,,,,,,,,,,,,,,,,,
7717,621739,,,,,,,,,,,,,,,,,,,,,,,,
7718,313256,,,,,,,,,,,,,,,,,,,,,,,,
7719,15791403,,,,,,,,,,,,,,,,,,,,,,,,
7720,208146,en-US,,,,,,,,,,,,,,,,,,,,,,,
7721,38030,en-US,,,,,,,,,,,,,,,,,,,,,,,
7722,294043,en-US,,,,,,,,,,,,,,,,,,,,,,,
7723,159418,eng,,,,,,,,,,,,,,,,,,,,,,,
7724,144789,eng,,,,,,,,,,,,,,,,,,,,,,,
7725,9064899,eng,,,,,,,,,,,,,,,,,,,,,,,
7726,27256096,en-US,,,,,,,,,,,,,,,,,,,,,,,
7727,73184,eng,,,,,,,,,,,,,,,,,,,,,,,
7728,1170158,eng,,,,,,,,,,,,,,,,,,,,,,,
7729,17325147,eng,,,,,,,,,,,,,,,,,,,,,,,
7730,7268995,en-US,,,,,,,,,,,,,,,,,,,,,,,
7731,18651980,eng,,,,,,,,,,,,,,,,,,,,,,,
7732,276877,en-US,,,,,,,,,,,,,,,,,,,,,,,
7733,43992,eng,,,,,,,,,,,,,,,,,,,,,,,
7734,59091,en-US,,,,,,,,,,,,,,,,,,,,,,,
7735,1747896,en-US,,,,,,,,,,,,,,,,,,,,,,,
7736,425377,eng,,,,,,,,,,,,,,,,,,,,,,,
7737,60177,eng,,,,,,,,,,,,,,,,,,,,,,,
7738,2371,eng,,,,,,,,,,,,,,,,,,,,,,,
7739,3268926,eng,,,,,,,,,,,,,,,,,,,,,,,
7740,16074748,eng,,,,,,,,,,,,,,,,,,,,,,,
7741,294045,eng,,,,,,,,,,,,,,,,,,,,,,,
7742,3216451,en-US,,,,,,,,,,,,,,,,,,,,,,,
7743,19501672,eng,,,,,,,,,,,,,,,,,,,,,,,
7744,15743075,en-US,,,,,,,,,,,,,,,,,,,,,,,
7745,13580928,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7746,6562380,en-US,,,,,,,,,,,,,,,,,,,,,,,
7747,66676,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7748,31304,eng,,,,,,,,,,,,,,,,,,,,,,,
7749,3379,,,,,,,,,,,,,,,,,,,,,,,,
7750,867387,en-US,,,,,,,,,,,,,,,,,,,,,,,
7751,12029468,eng,,,,,,,,,,,,,,,,,,,,,,,
7752,1457790,swe,,,,,,,,,,,,,,,,,,,,,,,
7753,1908511,en-US,,,,,,,,,,,,,,,,,,,,,,,
7754,22551809,eng,,,,,,,,,,,,,,,,,,,,,,,
7755,23884,eng,,,,,,,,,,,,,,,,,,,,,,,
7756,60142,spa,,,,,,,,,,,,,,,,,,,,,,,
7757,18599754,eng,,,,,,,,,,,,,,,,,,,,,,,
7758,21489683,eng,,,,,,,,,,,,,,,,,,,,,,,
7759,85993,,,,,,,,,,,,,,,,,,,,,,,,
7760,17800786,eng,,,,,,,,,,,,,,,,,,,,,,,
7761,323289,eng,,,,,,,,,,,,,,,,,,,,,,,
7762,6692041,,,,,,,,,,,,,,,,,,,,,,,,
7763,207694,,,,,,,,,,,,,,,,,,,,,,,,
7764,22892122,eng,,,,,,,,,,,,,,,,,,,,,,,
7765,16479439,,,,,,,,,,,,,,,,,,,,,,,,
7766,89184,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7767,17490,eng,,,,,,,,,,,,,,,,,,,,,,,
7768,171001,eng,,,,,,,,,,,,,,,,,,,,,,,
7769,30919,eng,,,,,,,,,,,,,,,,,,,,,,,
7770,85622,eng,,,,,,,,,,,,,,,,,,,,,,,
7771,19631,eng,,,,,,,,,,,,,,,,,,,,,,,
7772,26252659,eng,,,,,,,,,,,,,,,,,,,,,,,
7773,28374007,eng,,,,,,,,,,,,,,,,,,,,,,,
7774,6422680,eng,,,,,,,,,,,,,,,,,,,,,,,
7775,159177,eng,,,,,,,,,,,,,,,,,,,,,,,
7776,12846479,en-US,,,,,,,,,,,,,,,,,,,,,,,
7777,9443405,en-US,,,,,,,,,,,,,,,,,,,,,,,
7778,27297,eng,,,,,,,,,,,,,,,,,,,,,,,
7779,50039,en-US,,,,,,,,,,,,,,,,,,,,,,,
7780,5148720,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7781,4714126,en-GB,,,,,,,,,,,,,,,,,,,,,,,
7782,20613920,eng,,,,,,,,,,,,,,,,,,,,,,,
7783,625094,eng,,,,,,,,,,,,,,,,,,,,,,,
7784,22469,eng,,,,,,,,,,,,,,,,,,,,,,,
7785,397456,eng,,,,,,,,,,,,,,,,,,,,,,,
7786,285212,eng,,,,,,,,,,,,,,,,,,,,,,,
7787,37303,en-US,,,,,,,,,,,,,,,,,,,,,,,
7788,231989,eng,,,,,,,,,,,,,,,,,,,,,,,
7789,70287,,,,,,,,,,,,,,,,,,,,,,,,
7790,7701043,ara,,,,,,,,,,,,,,,,,,,,,,,
7791,12037026,,,,,,,,,,,,,,,,,,,,,,,,
7792,7825557,en-US,,,,,,,,,,,,,,,,,,,,,,,
7793,7165405,en-US,,,,,,,,,,,,,,,,,,,,,,,
7794,50695,eng,,,,,,,,,,,,,,,,,,,,,,,
7795,1300350,ind,,,,,,,,,,,,,,,,,,,,,,,
7796,491735,,,,,,,,,,,,,,,,,,,,,,,,
7797,395875,eng,,,,,,,,,,,,,,,,,,,,,,,
7798,70912,eng,,,,,,,,,,,,,,,,,,,,,,,
7799,6867952,eng,,,,,,,,,,,,,,,,,,,,,,,
7800,7519866,en-US,,,,,,,,,,,,,,,,,,,,,,,
7801,22296542,eng,,,,,,,,,,,,,,,,,,,,,,,
7802,22021611,eng,,,,,,,,,,,,,,,,,,,,,,,
7803,22351456,eng,,,,,,,,,,,,,,,,,,,,,,,
7804,10778410,,,,,,,,,,,,,,,,,,,,,,,,
7805,71863,,,,,,,,,,,,,,,,,,,,,,,,
7806,181077,,,,,,,,,,,,,,,,,,,,,,,,
7807,13616,eng,,,,,,,,,,,,,,,,,,,,,,,
7808,77661,en-US,,,,,,,,,,,,,,,,,,,,,,,
7809,93799,eng,,,,,,,,,,,,,,,,,,,,,,,
7810,26097,en-US,,,,,,,,,,,,,,,,,,,,,,,
7811,20883847,eng,,,,,,,,,,,,,,,,,,,,,,,
7812,11041,eng,,,,,,,,,,,,,,,,,,,,,,,
7813,6488483,,,,,,,,,,,,,,,,,,,,,,,,
7814,102439,eng,,,,,,,,,,,,,,,,,,,,,,,
7815,23122175,eng,,,,,,,,,,,,,,,,,,,,,,,
7816,17163514,eng,,,,,,,,,,,,,,,,,,,,,,,
7817,104159,eng,,,,,,,,,,,,,,,,,,,,,,,
7818,4107256,eng,,,,,,,,,,,,,,,,,,,,,,,
7819,24903031,eng,,,,,,,,,,,,,,,,,,,,,,,
7820,15433,,,,,,,,,,,,,,,,,,,,,,,,
7821,13507011,eng,,,,,,,,,,,,,,,,,,,,,,,
7822,303098,,,,,,,,,,,,,,,,,,,,,,,,
7823,3331756,ara,,,,,,,,,,,,,,,,,,,,,,,
7824,13811,eng,,,,,,,,,,,,,,,,,,,,,,,
7825,3124122,en-US,,,,,,,,,,,,,,,,,,,,,,,
7826,12722,eng,,,,,,,,,,,,,,,,,,,,,,,
7827,126151,en-US,,,,,,,,,,,,,,,,,,,,,,,
7828,12482658,eng,,,,,,,,,,,,,,,,,,,,,,,
